generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.52,9.985415,8.7371,8.5171,294.000000,300.517647,9.985415,-8.737143,-8.517143,0.103907,85,100,308
2,294.00,303.60,10.493940,9.0029,8.4656,294.000000,303.604651,10.493940,-9.002857,-8.465648,0.210636,86,100,728
3,294.00,297.68,5.322695,9.7200,9.3585,294.000000,297.679245,5.322695,-9.720000,-9.358544,0.196468,53,100,1418
4,294.00,303.90,8.480586,10.5800,10.3444,294.000000,303.896552,8.480586,-10.580000,-10.344433,0.111550,58,100,1681
5,294.00,302.59,7.965793,11.0486,10.8229,294.000000,302.590909,7.965793,-11.048571,-10.822857,0.111425,66,100,1875
6,294.00,300.84,4.763153,11.5543,11.2263,294.000000,300.836735,4.763153,-11.554286,-11.226297,0.157930,98,100,2122
7,294.00,299.78,3.983918,11.7943,11.5691,294.000000,299.780000,3.983918,-11.794286,-11.569057,0.144959,100,100,2403
8,294.00,300.48,5.086217,12.1114,11.9097,294.000000,300.480000,5.086217,-12.111429,-11.909714,0.166317,100,100,2747
9,294.00,297.90,2.567100,12.3514,12.1434,294.000000,297.900000,2.567100,-12.351429,-12.143371,0.108414,100,100,3138
10,294.00,299.15,3.536594,12.5600,12.3727,294.000000,299.150000,3.536594,-12.560000,-12.372686,0.111598,100,100,3539
11,294.00,299.22,3.874481,12.7171,12.5463,294.000000,299.220000,3.874481,-12.717143,-12.546286,0.119294,100,100,4008
12,294.00,298.67,3.649808,12.8114,12.6371,294.000000,298.670000,3.649808,-12.811429,-12.637057,0.119508,100,100,4477
13,294.00,300.17,4.523395,12.9571,12.7659,294.000000,300.170000,4.523395,-12.957143,-12.765943,0.180713,100,100,4974
14,294.00,299.65,3.803617,13.0343,12.8721,294.000000,299.650000,3.803617,-13.034286,-12.872114,0.154924,100,100,5493
15,294.00,299.26,3.474536,13.3229,13.0360,294.000000,299.260000,3.474536,-13.322857,-13.036029,0.163248,100,100,6015
16,294.00,299.54,4.097365,13.3829,13.0928,294.000000,299.540000,4.097365,-13.382857,-13.092800,0.169735,100,100,6547
17,294.00,299.42,3.569818,13.4200,13.1783,294.000000,299.420000,3.569818,-13.420000,-13.178286,0.188823,100,100,7116
18,294.00,299.93,3.430029,13.4771,13.2965,294.000000,299.930000,3.430029,-13.477143,-13.296543,0.142523,100,100,7717
19,294.00,300.83,4.810520,13.5171,13.3649,294.000000,300.830000,4.810520,-13.517143,-13.364857,0.132538,100,100,8330
20,294.00,299.57,3.747679,13.5686,13.3824,294.000000,299.570000,3.747679,-13.568571,-13.382429,0.129653,100,100,8964
21,294.00,299.96,3.929173,13.6029,13.4509,294.000000,299.960000,3.929173,-13.602857,-13.450886,0.124596,100,100,9604
22,294.00,301.20,5.077401,13.6571,13.4896,294.000000,301.200000,5.077401,-13.657143,-13.489571,0.138524,100,100,10240
23,294.00,300.56,5.060277,13.6943,13.5178,294.000000,300.560000,5.060277,-13.694286,-13.517829,0.147301,100,100,10869
24,294.00,303.46,5.318684,13.7371,13.6233,294.000000,303.460000,5.318684,-13.737143,-13.623314,0.130998,100,100,11508
25,294.00,302.08,7.232814,13.8200,13.6253,294.000000,302.080000,7.232814,-13.820000,-13.625286,0.144355,100,100,12165
26,294.00,303.13,5.698517,13.8343,13.7302,294.000000,303.130000,5.698517,-13.834286,-13.730200,0.101265,100,100,12818
27,294.00,300.26,5.049000,13.8543,13.7129,294.000000,300.260000,5.049000,-13.854286,-13.712914,0.119494,100,100,13474
28,294.00,299.80,4.839421,13.8771,13.7499,294.000000,299.800000,4.839421,-13.877143,-13.749943,0.122663,100,100,14136
29,294.00,299.26,3.938578,13.9829,13.8048,294.000000,299.260000,3.938578,-13.982857,-13.804771,0.115448,100,100,14792
30,294.00,301.84,5.201384,13.9886,13.8813,294.000000,301.840000,5.201384,-13.988571,-13.881343,0.076063,100,100,15466
31,294.00,303.09,5.676434,14.0343,13.8928,294.000000,303.090000,5.676434,-14.034286,-13.892771,0.099081,100,100,16125
32,294.00,301.68,5.873466,14.0371,13.9174,294.000000,301.680000,5.873466,-14.037143,-13.917371,0.104563,100,100,16782
33,294.00,303.08,7.696337,14.0343,13.9378,294.000000,303.080000,7.696337,-14.034286,-13.937800,0.088969,100,100,17434
34,294.00,302.80,7.015697,14.0400,13.9548,294.000000,302.800000,7.015697,-14.040000,-13.954800,0.073224,100,100,18097
35,294.00,303.18,7.555634,14.0857,13.9523,294.000000,303.180000,7.555634,-14.085714,-13.952314,0.104782,100,100,18749
36,294.00,303.70,7.879721,14.0829,13.9591,294.000000,303.700000,7.879721,-14.082857,-13.959057,0.097540,100,100,19401
37,294.00,304.15,7.050355,14.1114,13.9938,294.000000,304.150000,7.050355,-14.111429,-13.993800,0.090554,100,100,20069
38,294.00,300.48,6.268142,14.1086,13.9923,294.000000,300.480000,6.268142,-14.108571,-13.992257,0.091034,100,100,20746
39,294.00,303.46,6.892634,14.1114,14.0338,294.000000,303.460000,6.892634,-14.111429,-14.033829,0.075319,100,100,21433
40,294.00,304.41,7.832107,14.1257,14.0610,294.000000,304.410000,7.832107,-14.125714,-14.060971,0.065033,100,100,22133
41,294.00,298.76,4.812733,14.1429,14.0551,294.000000,298.760000,4.812733,-14.142857,-14.055057,0.055035,100,100,22844
42,294.00,297.14,2.289192,14.1714,14.0757,294.000000,297.140000,2.289192,-14.171429,-14.075657,0.063452,100,100,23565
43,294.00,298.23,2.806617,14.2143,14.1081,294.000000,298.230000,2.806617,-14.214286,-14.108057,0.058453,100,100,24285
44,294.00,298.67,3.467146,14.2029,14.1348,294.000000,298.670000,3.467146,-14.202857,-14.134771,0.072199,100,100,24999
45,294.00,299.08,3.585192,14.3086,14.1756,294.000000,299.080000,3.585192,-14.308571,-14.175629,0.082888,100,100,25709
46,294.00,297.63,3.336630,14.3457,14.1779,294.000000,297.630000,3.336630,-14.345714,-14.177857,0.106652,100,100,26421
47,294.00,298.68,3.367135,14.3686,14.2290,294.000000,298.680000,3.367135,-14.368571,-14.229029,0.086194,100,100,27156
48,294.00,299.62,3.809934,14.3829,14.2671,294.000000,299.620000,3.809934,-14.382857,-14.267114,0.103739,100,100,27889
49,294.00,301.13,4.601424,14.4171,14.3025,294.000000,301.130000,4.601424,-14.417143,-14.302457,0.086018,100,100,28623
50,294.00,299.98,4.878483,14.4200,14.3004,294.000000,299.980000,4.878483,-14.420000,-14.300371,0.096593,100,100,29354
51,294.00,300.95,5.384004,14.4200,14.3259,294.000000,300.950000,5.384004,-14.420000,-14.325886,0.113772,100,100,30085
52,294.00,301.38,5.967881,14.4429,14.3202,294.000000,301.380000,5.967881,-14.442857,-14.320229,0.118037,100,100,30826
53,294.00,299.63,5.618995,14.4486,14.3508,294.000000,299.630000,5.618995,-14.448571,-14.350771,0.100371,100,100,31569
54,294.00,302.63,7.990813,14.4629,14.3943,294.000000,302.630000,7.990813,-14.462857,-14.394257,0.095208,100,100,32318
55,294.00,298.81,5.583359,14.5114,14.3719,294.000000,298.810000,5.583359,-14.511429,-14.371857,0.109507,100,100,33085
