generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.34,11.111502,8.9200,8.5031,294.000000,303.341772,11.111502,-8.920000,-8.503110,0.165694,79,100,291
2,294.00,303.48,10.642491,9.6143,8.4775,294.000000,303.480519,10.642491,-9.614286,-8.477514,0.242539,77,100,523
3,294.00,297.16,5.212907,10.1143,9.7922,294.000000,297.160000,5.212907,-10.114286,-9.792171,0.069237,50,100,980
4,294.00,301.12,7.667464,10.5600,10.3548,294.000000,301.121951,7.667464,-10.560000,-10.354774,0.101261,41,100,1202
5,294.00,297.22,2.547862,11.1400,10.8015,294.000000,297.220000,2.547862,-11.140000,-10.801543,0.154335,50,100,1404
6,294.00,299.73,4.037248,11.8000,11.5128,294.000000,299.725000,4.037248,-11.800000,-11.512786,0.190569,80,100,1606
7,294.00,300.28,4.500301,12.1257,11.7856,294.000000,300.283951,4.500301,-12.125714,-11.785644,0.236574,81,100,1795
8,294.00,299.33,4.377339,12.3400,11.9246,294.000000,299.330000,4.377339,-12.340000,-11.924571,0.253766,100,100,2003
9,294.00,298.61,3.452231,12.4000,12.0081,294.000000,298.610000,3.452231,-12.400000,-12.008057,0.250915,100,100,2189
10,294.00,299.21,4.366452,12.5314,12.1671,294.000000,299.210000,4.366452,-12.531429,-12.167086,0.241159,100,100,2366
11,294.00,301.25,4.871088,12.6514,12.4483,294.000000,301.250000,4.871088,-12.651429,-12.448257,0.195156,100,100,2550
12,294.00,301.03,6.636950,12.8057,12.5810,294.000000,301.030000,6.636950,-12.805714,-12.581029,0.146802,100,100,2737
13,294.00,302.36,5.964093,12.9143,12.7217,294.000000,302.360000,5.964093,-12.914286,-12.721743,0.138812,100,100,2927
14,294.00,299.11,4.591067,13.2743,12.7950,294.000000,299.110000,4.591067,-13.274286,-12.795000,0.207731,100,100,3118
15,294.00,303.18,5.250486,13.3857,13.0657,294.000000,303.180000,5.250486,-13.385714,-13.065714,0.209035,100,100,3306
16,294.00,303.22,5.905218,13.3886,13.1527,294.000000,303.220000,5.905218,-13.388571,-13.152743,0.175389,100,100,3500
