generacion,mejor_asignaciones,promedio_asignaciones,desv_std_asignaciones,mejor_separacion,promedio_separacion,mejor_fitness_obj1,promedio_fitness_obj1,desv_std_fitness_obj1,mejor_fitness_obj2,promedio_fitness_obj2,desv_std_fitness_obj2,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.86,10.715902,9.1257,8.5319,294.000000,300.863014,10.715902,-9.125714,-8.531898,0.118861,73,100,286
2,294.00,301.11,10.103248,9.1429,8.4512,294.000000,301.113924,10.103248,-9.142857,-8.451248,0.174166,79,100,574
3,294.00,297.74,3.296977,10.1257,9.5076,294.000000,297.738462,3.296977,-10.125714,-9.507648,0.221701,65,100,1229
4,294.00,299.18,4.978639,10.8514,10.1863,294.000000,299.180556,4.978639,-10.851429,-10.186270,0.214309,72,100,1694
5,294.00,304.31,7.529003,11.1200,10.7062,294.000000,304.313725,7.529003,-11.120000,-10.706162,0.318514,51,100,2209
6,294.00,299.16,6.960514,11.2857,10.6880,294.000000,299.157895,6.960514,-11.285714,-10.688045,0.343651,38,100,2746
7,294.00,302.73,10.300455,11.6629,11.0559,294.000000,302.725000,10.300455,-11.662857,-11.055929,0.373710,40,100,3333
8,294.00,296.57,2.541492,11.5200,11.0656,294.000000,296.571429,2.541492,-11.520000,-11.065612,0.219435,28,100,3971
9,294.00,297.88,3.345959,11.8200,11.3857,294.000000,297.877193,3.345959,-11.820000,-11.385714,0.187232,57,100,4642
10,294.00,298.79,3.352172,11.9029,11.6602,294.000000,298.788732,3.352172,-11.902857,-11.660241,0.187773,71,100,5352
11,294.00,300.09,4.727715,12.0743,11.8264,294.000000,300.093333,4.727715,-12.074286,-11.826362,0.220866,75,100,6130
12,294.00,298.84,4.306011,12.2229,11.9506,294.000000,298.843373,4.306011,-12.222857,-11.950602,0.241436,83,100,6981
13,294.00,299.92,4.381050,12.4143,12.2142,294.000000,299.920000,4.381050,-12.414286,-12.214229,0.198515,100,100,7856
14,294.00,301.14,5.124490,12.6486,12.4429,294.000000,301.140000,5.124490,-12.648571,-12.442943,0.141778,100,100,8724
15,294.00,297.94,3.049000,12.7829,12.5041,294.000000,297.940000,3.049000,-12.782857,-12.504114,0.154796,100,100,9589
16,294.00,297.43,2.612489,12.9143,12.6350,294.000000,297.430000,2.612489,-12.914286,-12.635000,0.176877,100,100,10466
17,294.00,297.88,2.699185,13.1143,12.7668,294.000000,297.880000,2.699185,-13.114286,-12.766771,0.201886,100,100,11334
18,294.00,299.15,3.356710,13.2457,12.9868,294.000000,299.150000,3.356710,-13.245714,-12.986800,0.184396,100,100,12179
19,294.00,297.67,2.749745,13.3886,13.0189,294.000000,297.670000,2.749745,-13.388571,-13.018857,0.232372,100,100,13029
20,294.00,298.58,2.871167,13.4657,13.2215,294.000000,298.580000,2.871167,-13.465714,-13.221543,0.175758,100,100,13874
