generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.13,8.7600,8.5330,40,50,407
2,295.00,304.51,8.9057,8.5201,35,50,757
3,294.00,317.58,9.9914,9.3085,50,50,1872
4,306.00,336.60,10.1571,9.4930,50,50,2807
5,314.00,342.74,10.4771,9.6343,50,50,3569
6,324.00,363.72,10.7486,9.8986,50,50,4366
7,336.00,369.36,11.1400,9.9148,50,50,5214
8,341.00,379.36,10.9971,10.0917,50,50,6077
9,350.00,383.14,10.8629,10.0928,50,50,6989
10,360.00,382.98,10.9057,9.9294,50,50,7947
11,368.00,390.96,10.6257,10.1726,50,50,8911
12,373.00,398.42,10.9257,10.2963,50,50,9860
13,377.00,396.84,10.9771,10.4429,50,50,10782
14,376.00,393.72,10.9629,10.4073,36,50,11677
15,384.00,401.41,11.2657,10.6835,34,50,12579
16,389.00,407.50,11.1857,10.7407,50,50,13460
17,393.00,412.45,11.2714,10.7434,49,50,14339
18,398.00,417.34,11.2286,10.8681,50,50,15204
19,395.00,411.44,11.1629,10.7502,50,50,16050
20,397.00,414.22,11.4343,10.8086,50,50,16869
21,400.00,418.22,11.5600,10.9302,50,50,17677
22,402.00,418.59,11.3771,10.7089,46,50,18462
23,407.00,422.96,11.4771,10.7593,50,50,19308
24,413.00,434.16,11.6057,11.1038,49,50,20146
25,416.00,428.60,11.4971,11.0318,50,50,21007
26,406.00,428.12,11.6029,10.9921,50,50,21881
27,403.00,423.41,12.0600,11.1777,32,50,22744
28,409.00,414.75,11.4571,11.3064,8,50,23614
29,404.00,422.56,11.3943,11.2705,9,50,24489
30,415.00,430.20,11.8057,11.3217,15,50,25391
31,413.00,443.95,11.9943,11.6770,21,50,26334
32,407.00,455.52,12.1086,11.5499,29,50,27205
33,407.00,432.21,12.0657,11.5759,14,50,28109
34,405.00,432.26,12.0829,11.5675,34,50,28980
35,409.00,431.88,12.0343,11.6001,34,50,29832
36,410.00,426.18,11.8657,11.4952,39,50,30658
37,412.00,429.52,12.0029,11.6077,48,50,31527
38,405.00,420.10,12.0429,11.3644,40,50,32402
39,410.00,427.96,12.0857,11.5199,48,50,33300
40,409.00,424.48,12.0943,11.4135,50,50,34206
41,408.00,431.76,11.8857,11.5422,50,50,35116
42,400.00,421.12,11.7343,11.3255,42,50,36140
43,406.00,421.91,11.8057,11.4447,47,50,37415
44,400.00,415.14,11.8029,11.3697,50,50,38361
45,401.00,416.60,11.9771,11.4237,50,50,39357
46,401.00,423.35,11.9600,11.5617,46,50,40327
47,404.00,418.76,12.2486,11.6469,50,50,41334
48,401.00,423.36,12.3171,11.8934,50,50,42372
49,396.00,417.76,12.3514,11.8101,50,50,43383
50,391.00,413.08,12.4771,11.7237,50,50,44448
51,397.00,417.86,12.4171,11.8577,50,50,45678
