generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,299.51,8.7200,8.5295,43,50,469
2,295.00,305.39,8.9800,8.3916,41,50,830
3,297.00,310.78,9.8057,9.1170,50,50,2285
4,316.00,345.22,10.3943,9.7659,50,50,3290
5,327.00,363.66,10.8714,10.1293,50,50,4024
6,335.00,363.26,11.0171,9.9919,50,50,4806
7,342.00,382.12,10.7943,10.2520,50,50,5697
8,351.00,375.78,10.6171,10.0303,50,50,6631
9,359.00,399.02,10.7943,10.3682,50,50,7650
10,372.00,402.34,10.9571,10.4107,50,50,8606
11,375.00,388.64,11.2857,10.6293,50,50,9569
12,382.00,397.90,11.6086,10.9855,50,50,10569
13,385.00,403.54,11.3657,11.0189,50,50,11550
14,386.00,407.80,11.4057,10.9153,49,50,12440
15,386.00,400.76,11.3771,10.9473,50,50,13298
16,386.00,407.12,11.5914,10.8337,50,50,14202
17,394.00,415.12,11.6571,10.9194,50,50,15114
18,393.00,411.07,11.3314,10.8236,45,50,15995
19,395.00,408.44,11.3800,10.7933,50,50,16879
20,395.00,406.56,11.5486,10.8099,50,50,17761
21,393.00,412.46,11.6943,11.0152,50,50,18604
22,392.00,421.34,11.6200,11.1240,50,50,19447
23,400.00,424.69,11.7257,11.1335,49,50,20328
24,403.00,428.72,11.5886,11.2265,50,50,21227
25,403.00,445.04,11.7171,11.2662,48,50,22100
26,402.00,428.36,11.7429,11.1850,44,50,22963
27,402.00,425.46,11.8571,11.1555,50,50,23849
28,400.00,435.00,11.9743,11.2518,48,50,24737
29,405.00,421.40,11.6743,11.0957,40,50,25638
30,406.00,422.58,11.5714,10.8902,36,50,26512
31,400.00,419.81,11.6514,11.0303,42,50,27372
32,399.00,416.33,11.8714,11.0516,46,50,28240
33,392.00,419.58,11.8029,11.2647,50,50,29115
34,396.00,423.90,11.8229,11.2617,50,50,29965
35,395.00,415.68,12.1571,11.2566,50,50,30823
36,397.00,420.48,11.9971,11.2097,44,50,31661
37,397.00,424.64,12.1257,11.4146,47,50,32504
38,396.00,424.85,12.0343,11.2962,48,50,33341
39,402.00,429.90,11.8543,11.3886,50,50,34188
40,398.00,426.71,12.0371,11.2623,49,50,35039
41,397.00,440.33,12.1600,11.3149,45,50,35854
42,399.00,425.78,11.6914,11.1183,49,50,36665
43,395.00,431.74,11.8457,11.2614,50,50,37480
44,399.00,421.44,11.6171,11.1541,50,50,38322
45,401.00,420.22,11.9286,11.4217,46,50,39261
46,403.00,434.93,12.3114,11.5812,44,50,40634
47,400.00,433.74,12.2571,11.8512,31,50,41510
48,397.00,421.87,12.2200,11.7800,23,50,42457
49,395.00,417.05,12.3629,11.7315,44,50,43466
50,395.00,409.29,12.3571,11.5718,49,50,44471
51,393.00,404.06,12.2629,11.4620,49,50,45543
