generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.72,8.8629,8.5183,43,50,349
2,295.00,308.17,9.1000,8.4697,41,50,653
3,299.00,307.88,9.3057,8.9291,16,50,1653
4,311.00,358.42,10.2457,9.7030,36,50,2500
5,321.00,343.81,10.4000,9.6357,37,50,3371
6,331.00,346.59,10.4057,10.1321,34,50,4334
7,337.00,352.48,10.8143,10.2896,50,50,5362
8,341.00,358.18,10.7971,10.3383,49,50,6281
9,350.00,362.88,10.8971,10.3276,49,50,7197
10,354.00,382.58,11.2086,10.6175,50,50,8131
11,361.00,385.72,11.3400,10.7791,50,50,9082
12,367.00,392.28,11.1514,10.7477,50,50,9994
13,372.00,396.88,11.0857,10.5341,49,50,10897
14,377.00,398.22,11.1400,10.4740,45,50,11792
15,378.00,406.22,11.2114,10.4874,41,50,12648
16,385.00,407.66,11.0914,10.6190,44,50,13499
17,377.00,408.42,11.5143,10.5936,50,50,14372
18,378.00,409.40,11.4543,10.7137,50,50,15237
19,380.00,413.90,11.1771,10.6731,50,50,16067
20,388.00,422.74,11.5200,10.6814,50,50,16895
21,390.00,429.54,11.3714,10.7707,50,50,17768
22,390.00,405.36,11.2657,10.4197,50,50,18659
23,389.00,409.10,11.4171,10.8892,50,50,19518
24,395.00,423.30,11.6657,11.2711,50,50,20312
25,390.00,409.71,11.7714,11.2958,49,50,21109
26,388.00,411.78,11.8657,11.1263,50,50,21927
27,395.00,415.96,11.7829,11.2024,50,50,22740
28,396.00,425.90,11.6686,11.3197,50,50,23541
29,400.00,419.00,11.8571,11.0983,50,50,24337
30,407.00,433.74,11.9171,11.2375,50,50,25101
31,409.00,426.57,11.6714,11.0769,49,50,25882
32,410.00,440.41,11.7457,11.1923,44,50,26655
33,417.00,444.58,11.7657,11.1933,38,50,27408
34,416.00,442.78,11.6143,11.2770,50,50,28217
35,409.00,428.36,11.5943,11.0223,50,50,28981
36,402.00,428.10,11.5743,11.1256,50,50,29789
37,406.00,430.68,11.5800,11.0262,50,50,30583
38,406.00,428.72,11.8086,10.8909,50,50,31368
39,406.00,436.58,11.6514,11.1254,50,50,32311
40,407.00,431.92,11.8686,11.2938,50,50,33521
41,410.00,429.14,11.8000,11.1942,50,50,34374
42,416.00,432.38,11.7743,11.2213,50,50,35251
43,414.00,437.48,11.5229,11.2705,42,50,36344
44,415.00,430.61,11.6000,11.2865,31,50,37340
45,408.00,423.88,11.5914,11.1747,41,50,38362
46,413.00,425.04,11.8286,11.2227,50,50,39385
47,413.00,429.16,12.0029,11.4034,50,50,40413
48,406.00,421.62,11.9057,11.2001,50,50,41425
49,409.00,432.22,11.9343,11.4220,50,50,42433
50,406.00,423.32,11.8286,11.3990,41,50,43459
51,403.00,417.72,12.0543,11.3400,43,50,44520
