generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,8.6429,8.5129,38,50,478
2,295.00,307.91,9.2629,8.4416,35,50,828
3,300.00,317.36,9.8943,9.2355,47,50,2412
4,311.00,329.88,10.0457,9.4772,50,50,3955
5,318.00,343.52,10.1514,9.7178,50,50,5510
6,333.00,357.78,10.2514,9.6878,50,50,6763
7,342.00,367.06,10.6800,9.9820,49,50,7827
8,349.00,374.56,10.7971,10.0182,50,50,8811
9,359.00,383.02,10.8543,10.0259,49,50,9741
10,366.00,398.44,11.2257,10.2526,50,50,10660
11,375.00,410.85,11.1429,10.4471,46,50,11537
12,380.00,421.28,11.1857,10.4055,50,50,12425
13,374.00,405.26,11.1971,10.4005,50,50,13377
14,373.00,395.70,11.2257,10.3599,50,50,14325
15,378.00,408.46,11.3429,10.7451,50,50,15243
16,383.00,420.62,11.5543,11.1361,50,50,16114
17,387.00,415.64,11.5943,10.9282,50,50,16970
18,394.00,413.80,11.6229,10.9847,49,50,17883
19,399.00,416.98,11.9429,11.4642,49,50,18798
20,400.00,415.08,12.0143,11.4285,50,50,19758
21,400.00,413.96,12.0429,11.4709,50,50,20846
22,402.00,425.90,12.0400,11.5215,50,50,21802
23,403.00,431.82,12.0257,11.5184,50,50,22681
24,398.00,434.44,12.1029,11.5733,50,50,23516
25,390.00,429.62,11.8829,11.4446,50,50,24330
26,397.00,416.20,11.9257,11.4871,50,50,25216
27,401.00,423.36,12.0000,11.4120,50,50,26102
28,400.00,421.92,11.9800,11.5850,49,50,26974
29,401.00,412.08,11.8114,11.2183,50,50,27900
30,397.00,424.52,11.7400,11.2442,50,50,28827
31,400.00,416.26,11.7686,11.1867,50,50,29773
32,399.00,417.96,11.7200,11.2158,50,50,30706
33,408.00,419.50,11.9229,11.3270,50,50,31617
34,407.00,429.88,12.1057,11.4585,50,50,32484
35,404.00,426.34,12.3543,11.5625,50,50,33365
36,408.00,428.52,12.0743,11.5156,50,50,34240
37,405.00,420.50,12.2943,11.4281,50,50,35140
38,402.00,426.06,12.3657,11.5711,50,50,36075
39,406.00,428.76,12.2829,11.7575,50,50,36967
40,407.00,426.86,12.1829,11.6145,50,50,37829
41,402.00,427.88,12.1771,11.6083,50,50,38664
42,405.00,426.60,12.1000,11.5170,50,50,39501
43,401.00,434.00,12.0257,11.5878,50,50,40383
44,404.00,441.00,12.0571,11.3517,50,50,41282
45,402.00,428.84,11.9657,11.3701,50,50,42190
46,405.00,434.74,11.7200,11.3229,50,50,43531
47,411.00,424.85,11.9371,11.3653,41,50,44462
48,404.00,419.95,11.8029,11.4482,38,50,45430
49,405.00,418.26,11.9343,11.3791,43,50,46375
50,398.00,412.56,12.1171,11.5192,45,50,47304
51,406.00,411.08,11.7771,11.1861,39,50,48256
