dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,78,V,V,V,V,V,V,V,80,V,78,181,V,V,V,V,V,34,66,78,250,283,63,74,84,V,57,57,209,198,178,134,74,74,57,178,105,57
1,2,8.5,78,78,V,V,V,V,V,V,V,80,V,78,181,V,V,V,V,V,34,66,78,250,283,63,74,84,V,57,57,209,198,178,134,74,74,57,178,105,57
1,3,9.0,78,78,V,V,V,V,V,V,V,80,V,78,181,V,V,V,V,V,34,66,78,250,283,63,74,84,V,57,57,209,198,178,134,74,74,57,178,105,57
1,4,9.5,78,78,V,V,V,V,V,V,V,80,V,78,181,V,V,V,V,V,34,66,78,250,283,63,74,84,V,57,57,209,198,178,134,74,74,57,178,105,57
1,5,10.0,78,78,V,V,V,V,V,V,V,80,V,78,181,V,V,V,V,V,34,66,78,250,283,63,74,84,V,57,57,209,198,178,134,74,74,57,178,105,57
1,6,10.5,78,78,V,V,V,V,V,V,V,80,V,78,181,V,V,V,V,V,34,66,78,250,283,63,74,84,V,57,57,209,198,178,134,74,74,57,178,105,57
1,7,11.0,95,95,V,V,V,V,V,V,95,V,V,V,181,V,V,V,V,V,12,V,10,250,283,63,74,81,10,V,153,209,198,48,134,74,74,10,235,105,10
1,8,11.5,95,95,V,V,V,V,V,V,95,V,V,V,181,V,V,V,V,V,12,V,10,250,283,63,74,81,10,V,153,209,198,48,134,74,74,10,235,105,10
1,9,12.0,95,95,V,V,V,V,V,V,95,V,V,V,24,V,V,V,V,V,12,V,10,V,40,V,V,81,10,V,153,V,V,48,264,278,V,10,235,72,10
1,10,12.5,95,95,V,V,V,V,V,V,95,V,V,V,24,V,V,V,V,V,12,V,10,V,40,V,V,81,10,V,153,V,V,48,264,278,V,10,235,72,10
1,11,13.0,95,95,V,V,V,V,V,V,95,V,V,V,24,V,V,V,V,V,12,V,10,V,40,V,V,81,10,V,153,V,V,48,264,278,V,10,235,72,10
1,12,13.5,95,95,V,V,V,V,V,V,95,V,V,V,24,V,V,V,V,V,12,V,10,V,40,V,V,81,10,V,153,V,V,48,264,278,V,10,235,72,10
1,13,14.0,97,206,V,97,V,V,V,V,V,V,V,V,24,V,V,V,V,V,V,V,10,V,40,V,V,81,10,V,153,V,V,48,264,278,97,10,235,V,10
1,14,14.5,97,206,V,97,V,V,V,V,V,V,V,V,24,V,V,V,V,V,V,V,10,V,40,V,V,V,10,V,153,V,V,48,264,278,97,10,235,V,10
1,15,15.0,97,206,V,97,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,40,V,V,V,36,V,192,212,V,196,264,42,97,88,252,88,212
1,16,15.5,97,206,V,97,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,40,V,V,V,36,V,192,212,V,196,264,42,97,88,252,88,212
1,17,16.0,97,206,V,97,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,V,V,V,V,36,V,192,212,V,196,248,42,97,88,252,88,212
1,18,16.5,97,206,V,97,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,V,V,V,V,36,V,192,212,V,196,248,42,97,88,252,88,212
1,19,17.0,97,V,V,97,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,V,V,V,V,36,V,192,212,V,196,248,42,97,88,252,88,212
1,20,17.5,V,V,V,V,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,V,V,V,V,36,V,192,212,V,196,248,42,37,88,252,88,212
1,21,18.0,V,V,V,V,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,V,V,V,V,36,V,V,212,V,196,248,42,37,88,252,88,212
1,22,18.5,V,V,V,V,V,V,V,V,V,V,V,V,252,V,30,88,212,V,V,V,30,V,V,V,V,V,V,V,V,212,V,196,248,42,37,88,252,88,212
1,23,19.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,248,V,37,151,V,151,151
1,24,19.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,248,V,37,151,V,151,151
1,25,20.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,37,151,V,151,151
1,26,20.5,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,151,V,151,151
2,1,8.0,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,85,136,184
2,2,8.5,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,85,136,184
2,3,9.0,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,85,136,184
2,4,9.5,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,85,136,184
2,5,10.0,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,85,136,184
2,6,10.5,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,85,136,184
2,7,11.0,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,279,118,268,144,136,184
2,8,11.5,V,V,V,V,V,V,V,V,V,118,V,V,120,V,V,V,118,V,V,V,118,V,V,V,V,V,271,V,184,V,184,83,V,V,118,268,144,136,184
2,9,12.0,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,253,V,V,V,V,V,V,V,V,V,V,V,214,253,43,V,V,V,43,253,144,162,253
