INSTANCIA,TAM,POB,CRU,MUT,HV,PARETO_FILE
promedio_2024,286,200,0.70,0.010,0.313270,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.283768,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.320528,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.313836,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.299440,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.309235,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.313270,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.307196,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.313367,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.317689,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.311186,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.312784,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.302250,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.288890,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.320105,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.316882,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.306362,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.311017,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.309570,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.314179,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.305209,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.297649,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.302046,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.306167,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.304536,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.304982,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.314085,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.308383,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.294176,output/promedio_2024_pareto_front.csv
promedio_2024,286,200,0.70,0.010,0.307092,output/promedio_2024_pareto_front.csv
