generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.36,8.9971,8.5102,167,200,915
2,294.00,307.88,9.0571,8.4607,161,200,1703
3,294.00,310.29,10.1200,9.3771,146,200,4182
4,301.00,317.43,10.3543,9.6356,129,200,6068
5,305.00,322.89,10.7086,9.8828,89,200,7791
6,313.00,327.64,10.8200,10.0469,55,200,10186
7,320.00,331.67,10.8229,9.9972,36,200,12698
8,324.00,357.53,10.9400,10.5093,15,200,15495
9,330.00,361.28,10.9029,10.3303,29,200,18508
10,338.00,362.79,10.9200,10.5862,19,200,21735
11,344.00,373.27,11.1771,10.7154,37,200,25077
12,340.00,372.90,11.2114,10.6885,72,200,28566
13,346.00,380.12,11.3400,10.8497,99,200,32087
14,346.00,382.32,11.4743,10.9029,85,200,35837
