generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,304.01,8.9600,8.4974,153,200,835
2,294.00,309.99,9.1971,8.4726,155,200,1507
3,294.00,314.67,10.2571,9.2756,183,200,4553
4,301.00,325.64,10.4343,9.7409,200,200,6940
5,307.00,333.43,10.9914,10.0279,200,200,9616
6,313.00,338.84,10.8000,10.0683,200,200,12495
7,315.00,344.96,11.0943,10.1588,198,200,15745
8,320.00,351.15,11.1743,10.2977,194,200,19106
9,326.00,355.49,11.1486,10.4611,196,200,22578
10,330.00,358.14,11.3457,10.7080,188,200,26114
11,338.00,370.06,11.6971,10.8495,191,200,29655
12,342.00,371.95,11.5657,10.8140,198,200,33238
13,343.00,373.22,11.4943,10.8020,184,200,36871
14,351.00,379.72,11.4886,10.8817,165,200,40672
