generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.68,8.9257,8.5227,158,200,886
2,295.00,306.88,9.0343,8.4553,169,200,1623
3,295.00,312.91,9.5600,9.1037,117,200,4493
4,300.00,328.99,10.6743,9.6057,176,200,7050
5,305.00,339.88,10.7486,9.9450,196,200,9762
6,311.00,337.59,10.8914,10.0648,200,200,13062
7,317.00,341.95,11.0171,10.2255,200,200,16555
8,322.00,348.98,11.2286,10.3617,200,200,20103
9,326.00,351.72,11.5514,10.5690,200,200,23757
10,331.00,353.32,11.6971,10.6247,200,200,27436
11,336.00,360.69,11.8114,10.8178,200,200,31188
12,338.00,365.34,12.0486,11.0198,200,200,35005
13,343.00,370.05,11.9371,11.0115,199,200,38844
14,348.00,378.98,11.9057,11.0368,200,200,42620
