generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.80,9.0886,8.5200,162,200,1027
2,295.00,306.52,9.2686,8.4704,159,200,1773
3,294.00,309.81,9.9714,9.2121,131,200,5273
4,299.00,319.85,10.6486,9.6797,117,200,7391
5,302.00,332.59,10.8143,9.9395,148,200,9398
6,310.00,331.31,11.0171,10.0353,125,200,11773
7,316.00,344.90,11.1600,10.3147,168,200,14501
8,321.00,353.10,11.3086,10.3950,189,200,17496
9,327.00,355.03,11.5086,10.5459,198,200,20714
10,332.00,360.43,11.5771,10.6689,200,200,24180
11,340.00,364.54,11.6543,10.7798,196,200,27778
12,344.00,366.91,11.6857,10.8432,195,200,31527
13,349.00,374.61,11.8143,11.0330,194,200,35314
14,351.00,378.58,11.7286,11.2102,199,200,39017
