generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.71,9.0914,8.5247,152,200,936
2,294.00,306.34,9.0314,8.4922,146,200,1739
3,294.00,311.41,9.9543,9.2210,126,200,4837
4,299.00,319.57,10.3457,9.5204,108,200,7375
5,307.00,331.98,10.5771,9.7064,143,200,10025
6,316.00,331.85,10.7143,9.9282,151,200,12904
7,322.00,348.10,10.9657,10.2868,174,200,15990
8,324.00,350.45,11.0257,10.2573,199,200,19269
9,331.00,351.65,11.0486,10.2755,200,200,22663
10,335.00,358.04,11.0886,10.3734,200,200,26160
11,339.00,366.30,11.3229,10.5056,200,200,29698
12,344.00,369.95,11.3343,10.6416,200,200,33317
13,347.00,371.79,11.4971,10.6715,200,200,37096
14,349.00,377.33,11.4486,10.6978,200,200,40927
