generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.65,9.2286,8.5302,164,200,989
2,295.00,306.25,9.0571,8.4578,162,200,1898
3,294.00,307.51,9.7457,9.1998,115,200,4366
4,301.00,319.77,10.5743,9.7442,117,200,6016
5,309.00,325.31,10.8600,9.9733,120,200,7721
6,316.00,339.69,11.0943,10.3105,141,200,9968
7,320.00,351.88,11.3486,10.5045,190,200,12656
8,326.00,360.68,11.5857,10.7365,200,200,15715
9,331.00,362.45,11.7314,10.8762,200,200,19129
10,337.00,374.95,11.7629,10.9863,200,200,22629
11,341.00,377.59,11.7657,11.1121,200,200,26510
12,351.00,383.99,11.9486,11.1361,199,200,30154
13,353.00,384.85,11.6886,11.1237,198,200,33836
14,343.00,383.75,11.8286,11.1395,200,200,37718
