generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.15,8.9971,8.5124,167,200,875
2,295.00,307.55,8.9286,8.4608,168,200,1678
3,294.00,309.74,9.7314,9.0870,152,200,4905
4,302.00,321.50,10.2343,9.4915,158,200,7602
5,307.00,329.97,10.8257,9.9121,200,200,10276
6,309.00,343.51,10.9143,10.0824,200,200,13070
7,313.00,363.17,10.9829,10.2421,200,200,16012
8,319.00,363.70,11.1743,10.3040,200,200,19133
9,322.00,354.66,11.2029,10.3739,200,200,22546
10,326.00,353.99,11.2314,10.5241,200,200,26019
11,330.00,356.72,11.1600,10.6184,200,200,29583
12,333.00,354.10,11.5686,10.5835,200,200,33117
13,338.00,364.28,11.6857,10.8320,200,200,36601
14,340.00,377.39,11.9486,11.0799,198,200,40090
