generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.71,9.1400,8.5281,167,200,850
2,295.00,308.21,9.0371,8.4195,176,200,1580
3,296.00,325.79,9.8371,9.2305,200,200,4632
4,300.00,326.63,10.3514,9.5314,200,200,7249
5,306.00,337.09,10.7314,9.9162,200,200,9963
6,313.00,344.86,10.7486,10.0920,200,200,12892
7,319.00,359.79,11.1743,10.2123,200,200,16024
8,323.00,361.43,11.1657,10.3737,200,200,19353
9,326.00,364.23,11.3886,10.4240,200,200,22820
10,336.00,363.28,11.3743,10.5790,200,200,26371
11,341.00,372.35,11.6257,10.7431,200,200,29941
12,343.00,374.36,11.5514,10.6982,196,200,33798
13,350.00,378.33,11.9229,10.9221,195,200,37486
14,352.00,385.20,11.9743,10.9655,191,200,41149
