generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.10,9.0314,8.5165,163,200,945
2,294.00,305.41,9.1886,8.4938,153,200,1680
3,295.00,311.10,10.2514,9.2435,135,200,4754
4,300.00,326.85,10.6000,9.7575,164,200,7489
5,306.00,326.02,10.4657,9.7963,171,200,10632
6,313.00,331.60,10.7971,10.0420,165,200,13936
7,317.00,343.13,11.1000,10.2469,159,200,17348
8,323.00,352.89,11.2829,10.4532,193,200,20969
9,327.00,355.47,11.3371,10.5927,199,200,24760
10,330.00,352.77,11.2800,10.4634,200,200,28830
11,337.00,363.58,11.3829,10.6500,200,200,32733
12,342.00,365.39,11.5314,10.6273,200,200,36595
13,343.00,363.89,11.8029,10.7702,199,200,40480
14,346.00,376.21,11.7457,10.8706,200,200,44377
