generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.57,9.0057,8.5188,174,200,920
2,294.00,307.81,9.1800,8.4909,173,200,1783
3,294.00,314.49,10.2286,9.2631,147,200,4589
4,302.00,324.82,10.5771,9.6284,134,200,6941
5,307.00,326.70,10.6943,9.8291,125,200,9457
6,312.00,341.32,11.1371,10.0935,142,200,12597
7,316.00,345.50,11.1114,10.0614,158,200,15854
8,320.00,354.18,11.2457,10.2578,185,200,19247
9,326.00,368.85,11.2829,10.4324,197,200,22752
10,330.00,368.61,11.2571,10.4380,195,200,26324
11,333.00,366.92,11.3143,10.4840,168,200,29944
12,339.00,368.37,11.2829,10.5769,161,200,33644
13,340.00,374.98,11.4029,10.6233,153,200,37300
14,344.00,386.29,11.5429,10.7391,178,200,40968
