generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.41,8.9657,8.5395,158,200,906
2,294.00,305.99,9.1771,8.4509,158,200,1643
3,294.00,313.34,9.9029,9.2040,138,200,4479
4,302.00,326.51,10.4800,9.6097,153,200,7016
5,307.00,341.39,10.7600,9.8808,193,200,9778
6,314.00,347.03,10.7800,10.0040,197,200,12948
7,321.00,345.49,10.8486,10.0703,195,200,16493
8,325.00,364.03,11.0486,10.3428,195,200,20127
9,332.00,366.93,11.1543,10.4779,195,200,23854
10,336.00,367.73,11.2543,10.4334,188,200,27709
11,339.00,377.47,11.2029,10.5427,199,200,31531
12,343.00,377.47,11.4486,10.5728,194,200,35579
13,346.00,377.29,11.5429,10.7354,200,200,39562
14,355.00,376.63,11.6829,10.7983,200,200,43468
