generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.29,9.0771,8.5255,84,100,249
2,322.00,343.59,9.1829,8.4043,87,100,477
3,315.00,383.95,9.6514,9.0180,99,100,1863
4,352.00,410.90,9.9800,9.1934,98,100,3234
5,380.00,441.50,10.0971,9.3231,98,100,4604
6,410.00,443.00,9.9229,9.2420,84,100,5989
7,425.00,462.49,10.3000,9.5231,71,100,7298
8,438.00,475.56,10.0514,9.4789,94,100,8552
9,454.00,477.65,10.0143,9.4622,81,100,9802
10,461.00,490.88,10.2657,9.6083,73,100,11033
11,463.00,494.71,10.3629,9.6905,75,100,12264
12,470.00,505.87,10.5229,9.7236,75,100,13472
13,480.00,506.16,10.5257,9.9037,61,100,14693
14,477.00,500.65,10.7657,9.7107,72,100,15932
15,481.00,502.10,10.7086,9.6854,59,100,17169
16,484.00,508.55,10.4514,9.8682,60,100,18403
17,488.00,514.69,10.4771,9.8182,62,100,19617
18,487.00,518.19,10.6086,9.8997,68,100,20832
19,490.00,510.92,11.0200,9.9539,73,100,22049
20,491.00,519.36,10.9629,10.0780,67,100,23226
21,487.00,516.60,10.6857,10.0847,50,100,24415
22,488.00,512.24,10.6371,10.0199,59,100,25617
23,490.00,505.54,10.5371,10.0079,48,100,26831
24,481.00,506.41,10.7314,10.1029,66,100,28063
25,485.00,508.59,10.6229,10.2206,56,100,29272
26,488.00,514.94,10.8429,10.1623,70,100,30451
