generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.78,8.7029,8.5003,81,100,247
2,321.00,343.19,9.1200,8.4141,79,100,437
3,294.00,362.12,9.4743,8.9792,75,100,1480
4,327.00,392.01,9.8371,9.1079,69,100,2710
5,385.00,426.78,9.9943,9.1172,59,100,3917
6,391.00,440.46,10.0029,9.2094,56,100,5175
7,412.00,450.22,10.1229,9.1198,63,100,6422
8,430.00,461.07,10.2171,9.3015,72,100,7635
9,440.00,471.28,10.2943,9.3941,65,100,8815
10,454.00,489.48,10.4657,9.6059,62,100,9991
11,458.00,492.87,10.4400,9.5002,67,100,11171
12,461.00,502.08,10.3057,9.6091,63,100,12349
13,456.00,495.48,10.3543,9.4362,69,100,13524
14,466.00,495.78,10.6286,9.7637,79,100,14711
15,462.00,498.66,10.6286,9.8400,68,100,15897
16,473.00,511.00,10.8400,10.1310,51,100,17069
17,482.00,514.11,10.8400,9.9387,53,100,18239
18,479.00,504.91,10.2829,9.8296,32,100,19419
19,489.00,516.48,10.4857,9.9837,42,100,20576
20,487.00,504.26,10.6229,9.8464,46,100,21742
21,486.00,511.93,10.6771,10.0629,61,100,22915
22,486.00,517.19,10.8629,10.1430,57,100,24084
23,481.00,512.52,10.8829,10.1384,58,100,25240
24,483.00,511.08,10.8543,10.1471,65,100,26443
25,483.00,510.48,10.6143,9.9923,50,100,27638
26,485.00,509.43,10.7429,10.1148,42,100,28801
