generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.52,8.7371,8.5171,85,100,577
2,315.00,340.56,9.1829,8.4621,88,100,784
3,294.00,377.48,9.8029,9.1139,88,100,1942
4,338.00,399.69,10.0571,9.1818,93,100,3329
5,382.00,427.40,10.0514,9.3006,94,100,4663
6,407.00,450.99,10.2200,9.5250,85,100,5985
7,431.00,468.68,10.2257,9.5434,85,100,7258
8,446.00,475.57,10.2000,9.5428,88,100,8485
9,457.00,492.16,10.3800,9.7655,81,100,9710
10,461.00,490.74,10.3114,9.6614,78,100,10910
11,461.00,491.96,10.7000,9.6695,74,100,12136
12,473.00,500.20,10.3943,9.7584,74,100,13324
13,471.00,508.81,10.4114,9.6883,75,100,14500
14,477.00,507.25,10.4743,9.7924,72,100,15665
15,482.00,507.01,10.4657,9.8122,71,100,16860
16,478.00,509.65,10.7857,9.8937,52,100,18074
17,484.00,503.97,10.4171,9.7554,37,100,19282
18,482.00,503.58,10.6114,9.9263,38,100,20486
19,472.00,510.31,10.7343,9.9518,52,100,21694
20,486.00,512.80,10.6686,10.0211,56,100,22894
21,478.00,498.78,10.7143,10.0164,40,100,24105
22,468.00,502.10,10.6029,9.9631,42,100,25306
23,483.00,511.90,10.5629,10.1281,49,100,26506
24,485.00,502.07,10.7229,10.1928,42,100,27697
25,482.00,506.56,10.8257,10.1346,50,100,28869
26,483.00,505.96,10.7057,10.1202,46,100,30044
