generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.17,9.0171,8.5435,77,100,225
2,326.00,345.01,9.8286,8.4480,74,100,430
3,294.00,367.96,9.7800,9.0060,90,100,1769
4,330.00,405.31,10.1400,9.1792,98,100,3122
5,360.00,423.31,10.1114,9.2798,93,100,4472
6,380.00,452.91,10.2371,9.4455,87,100,5787
7,411.00,453.23,10.1029,9.4025,86,100,7037
8,437.00,474.01,10.3114,9.5149,83,100,8247
9,446.00,478.84,10.2771,9.5459,92,100,9469
10,457.00,488.77,10.2943,9.7120,83,100,10676
11,471.00,492.44,10.4143,9.6770,61,100,11891
12,475.00,497.90,10.4114,9.7833,62,100,13093
13,477.00,498.12,10.6800,9.7835,68,100,14286
14,471.00,504.26,10.4257,9.8567,72,100,15376
15,480.00,507.31,10.6886,10.0327,74,100,16542
16,477.00,504.52,10.6257,9.8934,77,100,17720
17,477.00,511.09,10.7314,9.9422,80,100,18916
18,476.00,506.57,10.6486,9.9788,69,100,20099
19,480.00,510.24,10.5200,10.0251,80,100,21254
20,481.00,502.46,10.6229,9.9565,83,100,22395
21,476.00,505.42,11.0143,10.1015,76,100,23544
22,482.00,501.91,10.8286,10.0481,70,100,24694
23,483.00,511.42,10.9057,10.2149,72,100,25869
24,476.00,501.79,10.7400,9.9664,61,100,27035
25,479.00,505.18,11.0057,10.1920,74,100,28192
26,479.00,506.49,10.7886,10.1712,78,100,29350
