generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,305.54,8.9543,8.4990,82,100,263
2,323.00,345.87,9.1743,8.5065,76,100,492
3,294.00,367.78,9.6829,9.0246,91,100,1953
4,294.00,393.98,10.0914,9.1381,93,100,3187
5,294.00,411.62,9.9571,9.1606,95,100,4476
6,359.00,415.32,10.1429,9.2173,91,100,5848
7,390.00,438.04,10.0800,9.3370,84,100,7173
8,424.00,466.61,10.0314,9.4310,85,100,8415
9,437.00,468.48,10.2029,9.3436,90,100,9623
10,453.00,481.40,10.3771,9.5520,87,100,10832
11,466.00,491.99,10.5229,9.7005,85,100,12043
12,473.00,494.81,10.3171,9.6036,68,100,13241
13,465.00,499.42,10.5571,9.6433,62,100,14444
14,468.00,505.63,10.3657,9.7625,64,100,15640
15,477.00,495.94,10.3714,9.5819,31,100,16838
16,481.00,503.18,10.5171,9.7555,39,100,18037
17,484.00,507.27,10.6257,9.9282,33,100,19230
18,482.00,510.98,10.7314,9.9514,47,100,20403
19,487.00,526.46,10.6286,10.0913,56,100,21549
20,486.00,518.73,10.7743,10.0456,70,100,22573
21,486.00,520.74,10.7057,10.1604,47,100,23527
22,491.00,519.78,11.0800,10.3437,36,100,24690
23,486.00,504.84,10.5800,9.9696,25,100,25892
24,476.00,503.98,10.6600,9.8974,44,100,27068
25,479.00,498.95,10.6229,9.9047,62,100,28259
26,483.00,504.88,10.6657,9.9158,65,100,29424
