generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.87,9.0886,8.5281,84,100,241
2,320.00,338.57,9.1743,8.3937,82,100,446
3,294.00,353.88,9.3571,8.8520,77,100,1565
4,329.00,385.31,9.6914,8.9941,67,100,2798
5,361.00,413.84,9.7800,8.9910,83,100,4089
6,392.00,445.93,10.5086,9.3519,89,100,5392
7,407.00,457.51,10.2086,9.3289,68,100,6657
8,430.00,470.49,10.2343,9.4479,72,100,7868
9,446.00,476.65,10.3143,9.5251,72,100,9086
10,456.00,491.03,10.5029,9.6790,75,100,10294
11,456.00,490.71,10.4400,9.6112,85,100,11514
12,472.00,501.45,10.4714,9.7185,83,100,12722
13,465.00,494.79,10.2457,9.7610,57,100,13923
14,477.00,496.98,10.3543,9.7239,43,100,14999
15,482.00,505.51,10.6714,9.8710,63,100,16181
16,482.00,510.75,10.5971,9.8934,51,100,17354
17,488.00,513.26,10.6114,9.8949,58,100,18534
18,489.00,516.44,10.4371,9.8802,62,100,19726
19,492.00,515.20,10.7314,9.8366,79,100,20908
20,496.00,513.14,10.3800,9.8686,63,100,22092
21,481.00,517.07,10.5314,9.9388,56,100,23272
22,494.00,518.54,10.3029,9.8139,71,100,24441
23,480.00,516.15,10.5229,9.8475,52,100,25615
24,488.00,512.38,10.4800,10.0264,55,100,26783
25,481.00,515.33,10.6914,9.9750,60,100,27942
26,486.00,508.89,10.6971,9.9344,62,100,29073
