dia,bloque,hora,B01,C01,307,A01,B12,C12,Actos,A22,A12,C22,B23,Hall,312,301,303,A21,Piso,501,601,B11,115,B21,31,305,B22,311,102,A11,C11,C21,502,703,705,725,727,309,310,722,116
1,1,8.0,78,78,V,V,106,V,V,V,V,80,V,281,217,V,V,V,V,V,V,126,V,V,109,246,5,V,V,V,V,43,V,281,130,V,281,5,5,281,78
1,2,8.5,78,78,V,V,106,V,V,V,V,80,V,281,217,V,V,V,V,V,V,126,V,V,109,246,5,V,V,V,V,43,V,281,130,V,281,5,5,281,78
1,3,9.0,78,78,V,V,106,V,V,V,V,80,V,281,217,V,V,V,V,V,V,126,V,V,109,246,5,V,V,V,V,43,V,281,130,V,281,5,5,281,78
1,4,9.5,78,78,V,V,106,V,V,V,V,80,V,281,217,V,V,V,V,V,V,66,V,V,109,246,5,V,V,V,V,43,V,281,130,V,281,5,5,281,78
1,5,10.0,78,78,V,V,106,V,V,V,V,80,V,281,217,V,V,V,V,V,V,66,V,V,109,246,5,V,V,V,V,43,V,281,130,V,281,5,5,281,78
1,6,10.5,78,78,V,V,106,V,V,V,V,80,V,281,217,V,V,V,V,V,V,66,V,V,109,246,5,V,V,V,V,43,V,281,130,V,281,5,5,281,78
1,7,11.0,V,V,V,V,106,V,V,V,V,V,V,281,217,V,V,V,V,V,152,66,V,V,109,246,5,152,V,V,V,43,V,281,130,152,281,5,5,281,152
1,8,11.5,V,V,V,V,106,V,V,V,V,V,V,281,217,V,V,V,V,V,152,66,V,V,V,246,5,152,V,V,V,43,V,281,130,152,281,5,5,281,152
1,9,12.0,101,V,V,V,V,101,V,V,V,V,V,V,207,V,V,V,V,V,152,66,V,V,72,72,V,152,V,V,V,V,V,138,V,152,101,V,V,131,152
1,10,12.5,101,V,V,V,V,101,V,V,V,V,V,V,207,V,V,V,V,V,152,V,V,V,72,72,V,152,V,V,V,V,V,138,V,152,101,V,V,131,152
1,11,13.0,101,V,V,V,V,101,V,V,V,V,V,V,207,V,V,V,V,V,152,V,V,V,72,72,V,152,V,V,V,V,V,138,V,152,101,V,V,131,152
