generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.18,8.9543,8.5358,77,100,242
2,320.00,341.45,9.2971,8.4249,82,100,459
3,294.00,360.05,9.4971,8.9632,75,100,1735
4,341.00,403.41,9.8000,9.1321,81,100,3128
5,379.00,426.47,10.0543,9.2118,87,100,4449
6,408.00,447.06,10.0686,9.3116,69,100,5735
7,429.00,470.61,10.2086,9.4813,71,100,7010
8,437.00,464.70,9.9971,9.4121,77,100,8264
9,448.00,479.54,10.4200,9.7229,79,100,9513
10,457.00,491.87,10.3286,9.7375,71,100,10730
11,462.00,487.94,10.3571,9.6778,81,100,11952
12,473.00,492.76,10.4114,9.7659,80,100,13151
13,475.00,501.64,10.4171,9.8177,69,100,14339
14,481.00,503.17,10.5600,9.8499,64,100,15508
15,484.00,508.69,10.4286,9.9169,68,100,16664
16,485.00,506.61,10.7800,9.9097,64,100,17803
17,478.00,508.40,10.7714,9.9382,62,100,18989
18,475.00,505.57,10.9343,9.9536,76,100,20179
19,481.00,508.38,10.6800,9.9586,71,100,21345
20,483.00,501.90,10.8057,9.9449,48,100,22523
21,482.00,504.30,10.8171,9.8950,50,100,23720
22,477.00,508.82,10.6257,10.0395,38,100,24893
23,481.00,504.25,10.5971,10.0829,20,100,26052
24,482.00,512.56,10.8457,10.1691,25,100,27207
25,479.00,516.09,11.1800,10.3686,35,100,28349
26,472.00,504.98,11.0657,10.1780,52,100,29501
