generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,302.06,8.8257,8.5261,82,100,239
2,321.00,343.74,9.4229,8.4004,77,100,445
3,319.00,361.70,9.5886,8.9181,91,100,1567
4,351.00,415.02,9.9457,9.2264,94,100,2833
5,364.00,421.76,10.1143,9.1517,89,100,4043
6,388.00,445.18,10.0143,9.2699,88,100,5336
7,418.00,475.06,10.2114,9.5331,80,100,6554
8,443.00,478.08,10.3629,9.6630,83,100,7738
9,446.00,485.33,10.4314,9.7110,93,100,8937
10,450.00,486.53,10.3600,9.7270,83,100,10148
11,458.00,487.19,10.2686,9.7387,85,100,11372
12,471.00,492.20,10.3029,9.7191,88,100,12572
13,473.00,499.65,10.6200,9.8973,85,100,13780
14,473.00,504.04,10.8086,9.9285,76,100,14959
15,480.00,505.92,10.6400,9.7711,76,100,16127
16,484.00,513.39,10.7229,9.9043,75,100,17293
17,482.00,509.90,10.6171,9.9477,69,100,18497
18,478.00,506.69,10.7143,10.0023,75,100,19699
19,487.00,511.72,10.8543,10.0238,71,100,20897
20,486.00,506.92,10.8686,10.0716,65,100,22092
21,484.00,513.14,10.5829,10.1250,59,100,23276
22,479.00,513.00,10.6571,10.1188,50,100,24495
23,488.00,509.08,10.8629,10.1195,52,100,25689
24,485.00,511.22,10.7286,10.1909,55,100,26882
25,480.00,510.39,10.9229,10.2427,67,100,28064
26,477.00,506.35,10.8714,10.0588,52,100,29257
