generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,301.89,8.9543,8.5594,84,100,252
2,326.00,342.59,9.0686,8.4908,74,100,440
3,294.00,360.73,9.9800,8.9758,99,100,1554
4,333.00,399.44,9.9857,9.1157,87,100,2883
5,353.00,414.76,10.1171,9.0437,79,100,4074
6,392.00,431.97,9.7914,9.0871,93,100,5316
7,399.00,447.69,10.0743,9.1742,91,100,6553
8,421.00,465.65,10.1057,9.3546,84,100,7761
9,421.00,465.91,10.1571,9.3807,92,100,8977
10,449.00,478.41,10.2143,9.5600,68,100,10174
11,457.00,484.88,10.3800,9.5547,75,100,11363
12,459.00,494.13,10.3371,9.6526,78,100,12507
13,464.00,508.52,10.6514,9.7296,86,100,13651
14,475.00,499.76,10.7943,9.8052,86,100,14798
15,472.00,500.92,10.8486,9.8754,95,100,15957
16,479.00,509.92,10.7371,10.1263,84,100,17112
17,478.00,504.99,10.7143,10.0309,79,100,18256
18,487.00,506.53,10.5171,10.0614,68,100,19402
19,484.00,510.31,10.9286,10.0616,70,100,20538
20,484.00,507.27,10.9971,10.0373,62,100,21685
21,484.00,506.75,10.7057,10.1482,51,100,22617
22,477.00,503.34,10.6743,10.0551,44,100,23752
23,473.00,515.01,10.8771,10.2929,74,100,24849
24,469.00,508.25,10.8257,10.1404,76,100,25947
25,484.00,509.18,10.9200,10.1176,91,100,27064
26,475.00,510.27,10.7600,10.1532,74,100,28177
