generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,303.55,9.0057,8.5146,88,100,249
2,320.00,347.67,9.1200,8.4546,88,100,462
3,308.00,385.87,9.6429,9.0577,92,100,1650
4,357.00,414.98,10.0600,9.3077,82,100,2968
5,379.00,435.97,10.0686,9.3200,64,100,4098
6,398.00,458.17,10.3714,9.4661,70,100,5285
7,425.00,462.14,10.3114,9.4292,63,100,6522
8,444.00,473.25,10.3257,9.5407,73,100,7703
9,456.00,481.38,10.3314,9.5779,66,100,8888
10,468.00,490.00,10.1914,9.5944,60,100,10072
11,463.00,493.65,10.4571,9.6561,51,100,11141
12,475.00,514.94,10.5314,9.8009,53,100,12302
13,480.00,508.58,10.5543,9.8665,65,100,13463
14,485.00,512.44,10.8971,9.9056,59,100,14631
15,486.00,520.86,10.5457,10.0529,65,100,15800
16,489.00,516.79,10.6943,10.1077,52,100,16996
17,489.00,516.56,10.5000,9.9432,54,100,18189
18,487.00,513.00,10.6229,9.9025,54,100,19388
19,493.00,512.29,10.7200,9.9914,70,100,20561
20,485.00,509.51,11.0400,9.9353,84,100,21761
21,485.00,514.05,11.0400,10.1715,79,100,22941
22,487.00,512.68,10.6400,10.0478,60,100,24126
23,481.00,508.94,10.6514,10.0701,54,100,25312
24,486.00,513.88,10.7771,9.9402,58,100,26480
25,485.00,509.47,10.5171,9.8839,59,100,27645
26,481.00,509.09,10.6571,9.9904,56,100,28811
