generacion,mejor_asignaciones,promedio_asignaciones,mejor_separacion,promedio_separacion,soluciones_factibles,poblacion_total,tiempo_ms
1,294.00,300.86,9.1257,8.5319,73,100,230
2,321.00,340.67,9.3000,8.4755,73,100,453
3,294.00,362.26,9.6314,8.9143,94,100,1840
4,324.00,405.95,9.8771,9.1551,95,100,3252
5,377.00,443.63,10.1514,9.3000,90,100,4592
6,398.00,461.44,10.1457,9.4468,63,100,5930
7,417.00,472.32,10.1229,9.4576,79,100,7213
8,433.00,475.30,10.2914,9.3925,67,100,8425
9,436.00,477.12,10.0286,9.4657,67,100,9650
10,459.00,481.51,10.2486,9.3696,41,100,10865
11,459.00,499.96,10.6514,9.6586,52,100,12101
12,472.00,501.00,10.4457,9.7284,67,100,13306
13,474.00,507.76,10.5200,9.9057,75,100,14515
14,471.00,508.85,10.6171,9.9459,85,100,15689
15,475.00,514.90,10.5086,10.0045,60,100,16641
16,480.00,505.87,10.5914,9.8021,55,100,17752
17,483.00,500.69,10.6400,9.8587,62,100,18965
18,479.00,509.63,10.6714,9.9084,65,100,20180
19,472.00,506.49,10.7171,9.8608,76,100,21389
20,483.00,505.75,10.4400,9.8760,71,100,22596
21,479.00,507.47,10.4886,9.8483,62,100,23776
22,492.00,521.85,10.6171,9.9369,72,100,24929
23,488.00,517.63,10.7371,9.9991,63,100,26089
24,491.00,509.29,10.8314,9.9572,66,100,27268
25,483.00,507.89,10.7429,10.0766,73,100,28496
26,491.00,508.16,10.6943,10.0924,73,100,29713
